fact_id,date_key,mode_id,ridership_value,recovery_pct
6590,20220928,3,1541900,66
6591,20220928,4,201525,62
6592,20220928,5,179234,62
6593,20220928,6,7903,46
6594,20220928,7,3712354,64
6595,20220929,1,26857,90
6596,20220929,2,960265,101
6597,20220929,3,1503472,65
6598,20220929,4,194288,59
6599,20220929,5,173138,60
6600,20220929,6,7738,45
6601,20220929,7,3707751,64
6602,20220930,1,26614,90
6603,20220930,2,997765,105
6604,20220930,3,1477082,64
6605,20220930,4,181549,55
6606,20220930,5,164028,57
6607,20220930,6,6623,39
6608,20220930,7,3503239,61
6609,20221001,1,13718,78
6610,20221001,2,820869,87
6611,20221001,3,758826,55
6612,20221001,4,72081,64
6613,20221001,5,80394,53
6614,20221001,6,1855,41
6615,20221001,7,2032983,61
6616,20221002,1,13897,76
6617,20221002,2,793492,94
6618,20221002,3,591909,59
6619,20221002,4,61918,68
6620,20221002,5,68450,65
6621,20221002,6,1302,34
6622,20221002,7,1621851,66
6623,20221003,1,25390,85
6624,20221003,2,880633,95
6625,20221003,3,1426633,63
6626,20221003,4,173268,55
6627,20221003,5,153913,53
6628,20221003,6,6824,38
6629,20221003,7,3370048,59
6630,20221004,1,25282,85
6631,20221004,2,833631,90
6632,20221004,3,1354099,60
6633,20221004,4,181887,58
6634,20221004,5,166868,57
6635,20221004,6,6825,38
6636,20221004,7,3397689,59
6637,20221005,1,24305,82
6638,20221005,2,816200,88
6639,20221005,3,1206674,54
6640,20221005,4,176091,56
6641,20221005,5,158117,54
6642,20221005,6,6012,34
6643,20221005,7,3077346,54
6644,20221006,1,28527,96
6645,20221006,2,981805,106
6646,20221006,3,1554806,69
6647,20221006,4,203783,65
6648,20221006,5,182247,63
6649,20221006,6,7907,44
6650,20221006,7,3848909,67
6651,20221007,1,26725,90
6652,20221007,2,1018633,110
6653,20221007,3,1480214,66
6654,20221007,4,204261,65
6655,20221007,5,166955,57
6656,20221007,6,6865,38
6657,20221007,7,3591080,62
6658,20221008,1,15448,87
6659,20221008,2,965140,102
6660,20221008,3,888506,64
6661,20221008,4,114687,101
6662,20221008,5,110122,72
6663,20221008,6,1975,43
6664,20221008,7,2397249,72
6665,20221009,1,14776,80
6666,20221009,2,911141,108
6667,20221009,3,691656,69
6668,20221009,4,97984,108
6669,20221009,5,88783,84
6670,20221009,6,2200,58
6671,20221009,7,1917721,78
6672,20221010,1,17806,60
6673,20221010,2,845129,91
6674,20221010,3,1034288,46
6675,20221010,4,163310,52
6676,20221010,5,152488,52
6677,20221010,6,4220,24
6678,20221010,7,2556722,44
6679,20221011,1,26435,89
6680,20221011,2,899509,97
6681,20221011,3,1521587,68
6682,20221011,4,203885,65
6683,20221011,5,192887,66
6684,20221011,6,7841,44
6685,20221011,7,3649405,63
6686,20221012,1,28193,95
6687,20221012,2,945786,102
6688,20221012,3,1554226,69
6689,20221012,4,203866,65
6690,20221012,5,185488,64
6691,20221012,6,7820,44
6692,20221012,7,3776129,66
6693,20221013,1,26422,89
6694,20221013,2,935038,101
6695,20221013,3,1463795,65
6696,20221013,4,195360,62
6697,20221013,5,173174,60
6698,20221013,6,7593,43
6699,20221013,7,3682799,64
6700,20221014,1,26877,90
6701,20221014,2,1000719,108
6702,20221014,3,1468602,65
6703,20221014,4,186594,59
6704,20221014,5,170188,59
6705,20221014,6,6877,39
6706,20221014,7,3578772,62
6707,20221015,1,15945,90
6708,20221015,2,964859,102
6709,20221015,3,914771,66
6710,20221015,4,100804,89
6711,20221015,5,108230,71
6712,20221015,6,1897,42
6713,20221015,7,2363501,71
6714,20221016,1,15338,84
6715,20221016,2,898969,106
6716,20221016,3,705073,70
6717,20221016,4,80395,88
6718,20221016,5,85438,81
6719,20221016,6,1385,37
6720,20221016,7,1773903,72
6721,20221017,1,24045,81
6722,20221017,2,860596,93
6723,20221017,3,1430672,63
6724,20221017,4,182855,58
6725,20221017,5,170716,59
6726,20221017,6,6952,39
6727,20221017,7,3314497,58
6728,20221018,1,26135,88
6729,20221018,2,894481,96
6730,20221018,3,1510826,67
6731,20221018,4,199026,63
6732,20221018,5,191540,66
6733,20221018,6,7917,44
6734,20221018,7,3693627,64
6735,20221019,1,28002,94
6736,20221019,2,916246,99
6737,20221019,3,1545140,69
6738,20221019,4,202921,65
6739,20221019,5,185202,64
6740,20221019,6,7934,44
6741,20221019,7,3814404,66
6742,20221020,1,27649,93
6743,20221020,2,970479,105
6744,20221020,3,1532692,68
6745,20221020,4,201886,64
6746,20221020,5,180234,62
6747,20221020,6,7784,44
6748,20221020,7,3810901,66
6749,20221021,1,26385,89
6750,20221021,2,997993,108
6751,20221021,3,1452280,64
6752,20221021,4,185797,59
6753,20221021,5,166539,57
6754,20221021,6,6848,38
6755,20221021,7,3570334,62
6756,20221022,1,15832,90
6757,20221022,2,970862,103
6758,20221022,3,916539,66
6759,20221022,4,97921,86
6760,20221022,5,122863,81
6761,20221022,6,90,2
6762,20221022,7,2430406,73
6763,20221023,1,14434,79
6764,20221023,2,872119,103
6765,20221023,3,668183,67
6766,20221023,4,76024,83
6767,20221023,5,83665,80
6768,20221023,6,19,1
6769,20221023,7,1740520,71
6770,20221024,1,24643,83
6771,20221024,2,887372,96
6772,20221024,3,1432728,64
6773,20221024,4,182390,58
6774,20221024,5,161772,56
6775,20221024,6,6929,39
6776,20221024,7,3357840,58
6777,20221025,1,27080,91
6778,20221025,2,903935,97
6779,20221025,3,1512725,67
6780,20221025,4,200671,64
6781,20221025,5,183507,63
6782,20221025,6,7864,44
6783,20221025,7,3712582,65
6784,20221026,1,27891,94
6785,20221026,2,932571,100
6786,20221026,3,1539557,68
6787,20221026,4,201843,64
6788,20221026,5,181254,62
6789,20221026,6,7978,45
6790,20221026,7,3794534,66
6791,20221027,1,28035,94
6792,20221027,2,971657,105
6793,20221027,3,1543031,68
6794,20221027,4,196789,63
6795,20221027,5,179032,62
6796,20221027,6,7848,44
6797,20221027,7,3892985,68
6798,20221028,1,26237,88
6799,20221028,2,992291,107
6800,20221028,3,1455834,65
6801,20221028,4,179633,57
6802,20221028,5,159109,55
6803,20221028,6,6647,37
6804,20221028,7,3624748,63
6805,20221029,1,15778,89
6806,20221029,2,949043,100
6807,20221029,3,912721,66
6808,20221029,4,86888,77
6809,20221029,5,102975,68
6810,20221029,6,42,1
6811,20221029,7,2440601,73
6812,20221030,1,15324,83
6813,20221030,2,903170,107
6814,20221030,3,711004,71
6815,20221030,4,69358,76
6816,20221030,5,80576,77
6817,20221030,6,5,0
6818,20221030,7,1875953,76
6819,20221031,1,24178,81
6820,20221031,2,862337,93
6821,20221031,3,1394453,62
6822,20221031,4,177547,56
6823,20221031,5,157055,54
6824,20221031,6,6759,38
6825,20221031,7,3410892,59
6826,20221101,1,26993,86
6827,20221101,2,911552,97
6828,20221101,3,1501329,69
6829,20221101,4,196102,60
6830,20221101,5,178425,62
6831,20221101,6,7756,46
6832,20221101,7,3706707,66
6833,20221102,1,28493,91
6834,20221102,2,918835,97
6835,20221102,3,1549724,71
6836,20221102,4,198277,60
6837,20221102,5,181158,63
6838,20221102,6,7788,46
6839,20221102,7,3788123,67
6840,20221103,1,28364,91
6841,20221103,2,941513,100
6842,20221103,3,1521975,70
6843,20221103,4,197940,60
6844,20221103,5,178498,62
6845,20221103,6,7676,45
6846,20221103,7,3802455,67
6847,20221104,1,27340,88
6848,20221104,2,975347,103
6849,20221104,3,1459619,67
6850,20221104,4,180084,55
6851,20221104,5,161378,56
6852,20221104,6,6813,40
6853,20221104,7,3586358,64
6854,20221105,1,16790,99
6855,20221105,2,940206,103
6856,20221105,3,918127,70
6857,20221105,4,96845,84
6858,20221105,5,110793,73
6859,20221105,6,2628,76
6860,20221105,7,2449943,78
6861,20221106,1,13926,74
6862,20221106,2,779295,95
6863,20221106,3,648085,65
6864,20221106,4,92648,98
6865,20221106,5,94517,91
6866,20221106,6,3122,102
6867,20221106,7,2116063,84
6868,20221107,1,26193,84
6869,20221107,2,901997,96
6870,20221107,3,1478731,68
6871,20221107,4,190295,58
6872,20221107,5,168401,59
6873,20221107,6,7365,43
6874,20221107,7,3456868,61
6875,20221108,1,25939,83
6876,20221108,2,888462,94
6877,20221108,3,1356894,62
6878,20221108,4,201028,61
6879,20221108,5,183142,64
6880,20221108,6,6463,38
6881,20221108,7,3431700,61
6882,20221109,1,28589,92
6883,20221109,2,921392,98
6884,20221109,3,1517250,69
6885,20221109,4,199030,61
6886,20221109,5,180581,63
6887,20221109,6,7722,45
6888,20221109,7,3772030,67
6889,20221110,1,28385,91
6890,20221110,2,976695,104
6891,20221110,3,1516812,69
6892,20221110,4,203722,62
6893,20221110,5,180584,63
6894,20221110,6,7749,46
6895,20221110,7,3802230,67
6896,20221111,1,20634,110
6897,20221111,2,870209,106
6898,20221111,3,1077574,108
6899,20221111,4,172756,183
6900,20221111,5,154511,148
6901,20221111,6,4558,149
6902,20221111,7,2994708,119
6903,20221112,1,15153,89
6904,20221112,2,889070,98
6905,20221112,3,893837,68
6906,20221112,4,94911,82
6907,20221112,5,106101,70
6908,20221112,6,2262,65
6909,20221112,7,2431419,77
6910,20221113,1,15544,83
6911,20221113,2,859975,104
6912,20221113,3,662034,66
6913,20221113,4,76869,81
6914,20221113,5,76460,73
6915,20221113,6,1658,54
6916,20221113,7,1794024,71
6917,20221114,1,25728,82
6918,20221114,2,889804,94
6919,20221114,3,1441705,66
6920,20221114,4,181582,55
6921,20221114,5,165573,58
6922,20221114,6,7135,42
6923,20221114,7,3401075,60
6924,20221115,1,28155,90
6925,20221115,2,903257,96
6926,20221115,3,1483782,68
6927,20221115,4,196179,60
6928,20221115,5,182790,64
6929,20221115,6,7776,46
6930,20221115,7,3713627,66
6931,20221116,1,28574,92
6932,20221116,2,912685,97
6933,20221116,3,1484607,68
6934,20221116,4,194893,59
6935,20221116,5,179233,63
6936,20221116,6,7589,45
6937,20221116,7,3751773,67
6938,20221117,1,28778,92
6939,20221117,2,962670,102
6940,20221117,3,1493119,68
6941,20221117,4,193797,59
6942,20221117,5,178147,62
6943,20221117,6,7633,45
6944,20221117,7,3797815,67
6945,20221118,1,27236,87
6946,20221118,2,981421,104
6947,20221118,3,1412974,65
6948,20221118,4,183576,56
6949,20221118,5,161777,57
6950,20221118,6,6546,38
6951,20221118,7,3539202,63
6952,20221119,1,16076,95
6953,20221119,2,929687,102
6954,20221119,3,864766,66
6955,20221119,4,97654,85
6956,20221119,5,101076,67
6957,20221119,6,1630,47
6958,20221119,7,2323449,74
6959,20221120,1,15556,83
6960,20221120,2,830876,101
6961,20221120,3,645986,65
6962,20221120,4,74524,79
6963,20221120,5,74870,72
6964,20221120,6,1079,35
6965,20221120,7,1721187,68
6966,20221121,1,25766,83
6967,20221121,2,896487,95
6968,20221121,3,1393031,64
6969,20221121,4,185570,57
6970,20221121,5,166517,58
6971,20221121,6,7017,41
6972,20221121,7,3363626,60
6973,20221122,1,27957,90
6974,20221122,2,982740,104
6975,20221122,3,1447618,66
6976,20221122,4,200264,61
6977,20221122,5,183771,64
6978,20221122,6,7462,44
6979,20221122,7,3548882,63
6980,20221123,1,25032,80
6981,20221123,2,983719,104
6982,20221123,3,1358016,62
6983,20221123,4,210438,64
6984,20221123,5,184135,64
6985,20221123,6,6862,40
6986,20221123,7,3263998,58
6987,20221124,1,18369,98
6988,20221124,2,859064,104
6989,20221124,3,515903,52
6990,20221124,4,90771,96
6991,20221124,5,90057,87
6992,20221124,6,2006,65
6993,20221124,7,1382266,55
6994,20221125,1,12834,68
6995,20221125,2,766290,93
6996,20221125,3,842892,85
6997,20221125,4,163354,173
6998,20221125,5,148368,143
6999,20221125,6,3361,110
7000,20221125,7,2058658,82
7001,20221126,1,12576,74
7002,20221126,2,852829,94
7003,20221126,3,781665,59
7004,20221126,4,105304,91
7005,20221126,5,106685,71
7006,20221126,6,2286,66
7007,20221126,7,1999608,63
7008,20221127,1,13063,69
7009,20221127,2,814703,99
7010,20221127,3,562073,56
7011,20221127,4,79973,85
7012,20221127,5,76680,74
7013,20221127,6,1408,46
7014,20221127,7,1476228,59
7015,20221128,1,24969,80
7016,20221128,2,904337,96
7017,20221128,3,1397963,64
7018,20221128,4,186710,57
7019,20221128,5,163694,57
7020,20221128,6,7120,42
7021,20221128,7,3265971,58
7022,20221129,1,27009,87
7023,20221129,2,891057,94
7024,20221129,3,1455294,66
7025,20221129,4,192494,59
7026,20221129,5,181370,63
7027,20221129,6,7510,44
7028,20221129,7,3596894,64
7029,20221130,1,26469,85
7030,20221130,2,857882,91
7031,20221130,3,1356729,62
7032,20221130,4,189152,58
7033,20221130,5,177367,62
7034,20221130,6,7204,42
7035,20221130,7,3568413,63
7036,20221201,1,27018,93
7037,20221201,2,931376,105
7038,20221201,3,1459934,73
7039,20221201,4,181825,58
7040,20221201,5,166856,60
7041,20221201,6,7538,48
7042,20221201,7,3770495,71
7043,20221202,1,27007,93
7044,20221202,2,933219,105
7045,20221202,3,1395642,70
7046,20221202,4,172860,55
7047,20221202,5,152746,55
7048,20221202,6,6576,42
7049,20221202,7,3600504,67
7050,20221203,1,15540,90
7051,20221203,2,815868,92
7052,20221203,3,760109,60
7053,20221203,4,87730,68
7054,20221203,5,89976,57
7055,20221203,6,1467,30
7056,20221203,7,2291687,69
7057,20221204,1,15763,88
7058,20221204,2,804122,101
7059,20221204,3,681713,70
7060,20221204,4,81381,76
7061,20221204,5,80173,75
7062,20221204,6,1266,37
7063,20221204,7,1990479,78
7064,20221205,1,26409,91
7065,20221205,2,873767,99
7066,20221205,3,1429308,71
7067,20221205,4,183238,58
7068,20221205,5,164873,59
7069,20221205,6,7013,45
7070,20221205,7,3481640,65
7071,20221206,1,27305,94
7072,20221206,2,878388,99
7073,20221206,3,1414979,71
7074,20221206,4,195892,62
7075,20221206,5,178862,64
7076,20221206,6,7447,48
7077,20221206,7,3753299,70
7078,20221207,1,27941,96
7079,20221207,2,899007,101
7080,20221207,3,1442871,72
7081,20221207,4,194436,62
7082,20221207,5,178345,64
7083,20221207,6,7526,48
7084,20221207,7,3835333,72
7085,20221208,1,28292,97
7086,20221208,2,948091,107
7087,20221208,3,1480877,74
7088,20221208,4,192958,61
7089,20221208,5,182314,65
7090,20221208,6,7541,48
7091,20221208,7,3931499,74
7092,20221209,1,26213,90
7093,20221209,2,964167,109
7094,20221209,3,1386473,69
7095,20221209,4,185104,59
7096,20221209,5,165147,59
7097,20221209,6,6379,41
7098,20221209,7,3710928,69
7099,20221210,1,16232,94
7100,20221210,2,900034,102
7101,20221210,3,869320,69
7102,20221210,4,112142,88
7103,20221210,5,119858,76
7104,20221210,6,1873,38
7105,20221210,7,2663493,80
7106,20221211,1,14949,84
7107,20221211,2,777867,98
7108,20221211,3,618870,63
7109,20221211,4,77607,73
7110,20221211,5,74273,69
7111,20221211,6,1103,32
7112,20221211,7,1865579,73
7113,20221212,1,25771,88
7114,20221212,2,876300,99
7115,20221212,3,1384864,69
7116,20221212,4,182973,58
7117,20221212,5,163516,59
7118,20221212,6,6838,44
7119,20221212,7,3466978,65
7120,20221213,1,28234,97
7121,20221213,2,908198,103
7122,20221213,3,1437228,72
7123,20221213,4,197613,63
7124,20221213,5,183214,66
7125,20221213,6,7570,49
7126,20221213,7,3763568,70
7127,20221214,1,29081,100
7128,20221214,2,940858,106
7129,20221214,3,1435020,72
7130,20221214,4,196921,62
7131,20221214,5,183484,66
7132,20221214,6,7400,47
7133,20221214,7,3777173,71
7134,20221215,1,27034,93
7135,20221215,2,931870,105
7136,20221215,3,1363160,68
7137,20221215,4,191261,61
7138,20221215,5,173709,62
7139,20221215,6,7001,45
7140,20221215,7,3726154,70
7141,20221216,1,24074,83
7142,20221216,2,917332,104
7143,20221216,3,1221634,61
7144,20221216,4,170615,54
7145,20221216,5,151244,54
7146,20221216,6,5823,37
7147,20221216,7,3270016,61
7148,20221217,1,16788,97
7149,20221217,2,933667,106
7150,20221217,3,884283,70
7151,20221217,4,114272,89
7152,20221217,5,123286,78
7153,20221217,6,2071,42
7154,20221217,7,2577771,78
7155,20221218,1,16036,90
7156,20221218,2,842911,106
7157,20221218,3,668994,68
7158,20221218,4,87146,82
7159,20221218,5,87425,81
7160,20221218,6,1487,44
7161,20221218,7,1967199,77
7162,20221219,1,25529,88
7163,20221219,2,886717,100
7164,20221219,3,1352455,68
7165,20221219,4,178278,56
7166,20221219,5,159383,57
7167,20221219,6,6591,42
7168,20221219,7,3381411,63
7169,20221220,1,27148,93
7170,20221220,2,923333,104
7171,20221220,3,1398728,70
7172,20221220,4,191991,61
7173,20221220,5,173346,62
7174,20221220,6,7046,45
7175,20221220,7,3586084,67
7176,20221221,1,28480,98
7177,20221221,2,953676,108
7178,20221221,3,1393290,70
7179,20221221,4,191684,61
7180,20221221,5,168379,60
7181,20221221,6,6993,45
7182,20221221,7,3563236,67
7183,20221222,1,25244,87
7184,20221222,2,936662,106
7185,20221222,3,1269330,63
7186,20221222,4,177675,56
7187,20221222,5,147366,53
7188,20221222,6,5728,37
7189,20221222,7,3187083,60
7190,20221223,1,20359,70
7191,20221223,2,812831,92
7192,20221223,3,1057686,53
7193,20221223,4,163716,52
7194,20221223,5,138857,50
7195,20221223,6,4523,29
7196,20221223,7,2738016,51
7197,20221224,1,12759,74
7198,20221224,2,746316,84
7199,20221224,3,497129,39
7200,20221224,4,61701,48
7201,20221224,5,60373,38
7202,20221224,6,1304,26
7203,20221224,7,1411469,43
7204,20221225,1,13709,77
7205,20221225,2,730783,92
7206,20221225,3,321245,33
7207,20221225,4,51896,49
7208,20221225,5,47454,44
7209,20221225,6,1005,30
7210,20221225,7,1008452,40
7211,20221226,1,9327,52
7212,20221226,2,764686,96
7213,20221226,3,644828,66
7214,20221226,4,87401,82
7215,20221226,5,89137,83
7216,20221226,6,2214,65
7217,20221226,7,1812842,71
7218,20221227,1,21363,73
7219,20221227,2,881989,100
7220,20221227,3,1027687,51
7221,20221227,4,178880,57
7222,20221227,5,156503,56
7223,20221227,6,5228,34
7224,20221227,7,2729514,51
7225,20221228,1,23571,81
7226,20221228,2,891790,101
7227,20221228,3,1088279,54
7228,20221228,4,182226,58
7229,20221228,5,163499,59
7230,20221228,6,5407,35
7231,20221228,7,2947028,55
7232,20221229,1,23200,80
7233,20221229,2,916565,103
7234,20221229,3,1099513,55
7235,20221229,4,189075,60
7236,20221229,5,167129,60
7237,20221229,6,5597,36
7238,20221229,7,3039432,57
7239,20221230,1,22951,79
7240,20221230,2,926881,105
7241,20221230,3,1087122,54
7242,20221230,4,193989,61
7243,20221230,5,176215,63
7244,20221230,6,5338,34
7245,20221230,7,3063480,57
7246,20221231,1,14090,82
7247,20221231,2,686434,78
7248,20221231,3,651474,51
7249,20221231,4,81590,64
7250,20221231,5,81198,52
7251,20221231,6,1847,37
7252,20221231,7,1927101,58
7253,20230101,1,11476,85
7254,20230101,2,737533,108
7255,20230101,3,475226,52
7256,20230101,4,67722,82
7257,20230101,5,66309,73
7258,20230101,6,1771,65
7259,20230101,7,1675507,80
7260,20230102,1,10136,75
7261,20230102,2,692984,102
7262,20230102,3,739507,81
7263,20230102,4,76247,92
7264,20230102,5,72403,80
7265,20230102,6,2671,98
7266,20230102,7,1938154,93
7267,20230103,1,24868,88
7268,20230103,2,815532,94
7269,20230103,3,1268913,62
7270,20230103,4,179109,59
7271,20230103,5,167136,62
7272,20230103,6,6853,42
7273,20230103,7,3175777,62
7274,20230104,1,26848,95
7275,20230104,2,839120,97
7276,20230104,3,1391449,68
7277,20230104,4,182834,61
7278,20230104,5,170847,63
7279,20230104,6,7282,44
7280,20230104,7,3413052,66
7281,20230105,1,26808,95
7282,20230105,2,859218,99
7283,20230105,3,1378698,67
7284,20230105,4,175278,58
7285,20230105,5,166642,62
7286,20230105,6,7042,43
7287,20230105,7,3428520,67
7288,20230106,1,25824,91
7289,20230106,2,873654,101
7290,20230106,3,1319595,64
7291,20230106,4,161259,53
7292,20230106,5,142524,53
7293,20230106,6,6050,37
7294,20230106,7,3229858,63
7295,20230107,1,14828,102
7296,20230107,2,808570,106
7297,20230107,3,806981,67
7298,20230107,4,87215,90
7299,20230107,5,85244,66
7300,20230107,6,2297,56
7301,20230107,7,2116138,78
7302,20230108,1,15157,112
7303,20230108,2,739656,108
7304,20230108,3,628612,68
7305,20230108,4,68647,83
7306,20230108,5,64893,72
7307,20230108,6,1529,56
7308,20230108,7,1610764,77
7309,20230109,1,24923,88
7310,20230109,2,829372,95
7311,20230109,3,1353638,66
7312,20230109,4,173594,57
7313,20230109,5,157335,58
7314,20230109,6,6629,40
7315,20230109,7,3145743,61
7316,20230110,1,27309,97
7317,20230110,2,859974,99
7318,20230110,3,1412543,69
7319,20230110,4,196817,65
7320,20230110,5,179530,67
7321,20230110,6,7414,45
7322,20230110,7,3469177,67
7323,20230111,1,27991,99
7324,20230111,2,864282,99
7325,20230111,3,1421914,69
7326,20230111,4,188904,63
7327,20230111,5,174349,65
7328,20230111,6,7166,44
7329,20230111,7,3508962,68
7330,20230112,1,27119,96
7331,20230112,2,881579,101
7332,20230112,3,1364715,67
7333,20230112,4,188850,62
7334,20230112,5,168701,63
7335,20230112,6,7150,44
7336,20230112,7,3472709,68
7337,20230113,1,26085,92
7338,20230113,2,922864,106
7339,20230113,3,1345748,66
7340,20230113,4,167475,55
7341,20230113,5,147885,55
7342,20230113,6,6042,37
7343,20230113,7,3270020,64
7344,20230114,1,15407,106
7345,20230114,2,817979,107
7346,20230114,3,785952,66
7347,20230114,4,84718,87
7348,20230114,5,83565,64
7349,20230114,6,2059,50
7350,20230114,7,2072387,77
7351,20230115,1,15198,113
7352,20230115,2,757778,111
7353,20230115,3,621041,68
