date,date_key,year,quarter,month,month_name,day,day_name,transport_mode,value_type,ridership_value,recovery_pct
2022-12-10,20221210,2022,4,12,December,10,Saturday,LIRR,Estimated Ridership,112142,88
2022-12-10,20221210,2022,4,12,December,10,Saturday,Metro-North,Estimated Ridership,119858,76
2022-12-10,20221210,2022,4,12,December,10,Saturday,Staten Island Railway,Estimated Ridership,1873,38
2022-12-10,20221210,2022,4,12,December,10,Saturday,Subways,Estimated Ridership,2663493,80
2022-12-11,20221211,2022,4,12,December,11,Sunday,Access-A-Ride,Scheduled Trips,14949,84
2022-12-11,20221211,2022,4,12,December,11,Sunday,Bridges and Tunnels,Total Traffic,777867,98
2022-12-11,20221211,2022,4,12,December,11,Sunday,Buses,Estimated Ridership,618870,63
2022-12-11,20221211,2022,4,12,December,11,Sunday,LIRR,Estimated Ridership,77607,73
2022-12-11,20221211,2022,4,12,December,11,Sunday,Metro-North,Estimated Ridership,74273,69
2022-12-11,20221211,2022,4,12,December,11,Sunday,Staten Island Railway,Estimated Ridership,1103,32
2022-12-11,20221211,2022,4,12,December,11,Sunday,Subways,Estimated Ridership,1865579,73
2022-12-12,20221212,2022,4,12,December,12,Monday,Access-A-Ride,Scheduled Trips,25771,88
2022-12-12,20221212,2022,4,12,December,12,Monday,Bridges and Tunnels,Total Traffic,876300,99
2022-12-12,20221212,2022,4,12,December,12,Monday,Buses,Estimated Ridership,1384864,69
2022-12-12,20221212,2022,4,12,December,12,Monday,LIRR,Estimated Ridership,182973,58
2022-12-12,20221212,2022,4,12,December,12,Monday,Metro-North,Estimated Ridership,163516,59
2022-12-12,20221212,2022,4,12,December,12,Monday,Staten Island Railway,Estimated Ridership,6838,44
2022-12-12,20221212,2022,4,12,December,12,Monday,Subways,Estimated Ridership,3466978,65
2022-12-13,20221213,2022,4,12,December,13,Tuesday,Access-A-Ride,Scheduled Trips,28234,97
2022-12-13,20221213,2022,4,12,December,13,Tuesday,Bridges and Tunnels,Total Traffic,908198,103
2022-12-13,20221213,2022,4,12,December,13,Tuesday,Buses,Estimated Ridership,1437228,72
2022-12-13,20221213,2022,4,12,December,13,Tuesday,LIRR,Estimated Ridership,197613,63
2022-12-13,20221213,2022,4,12,December,13,Tuesday,Metro-North,Estimated Ridership,183214,66
2022-12-13,20221213,2022,4,12,December,13,Tuesday,Staten Island Railway,Estimated Ridership,7570,49
2022-12-13,20221213,2022,4,12,December,13,Tuesday,Subways,Estimated Ridership,3763568,70
2022-12-14,20221214,2022,4,12,December,14,Wednesday,Access-A-Ride,Scheduled Trips,29081,100
2022-12-14,20221214,2022,4,12,December,14,Wednesday,Bridges and Tunnels,Total Traffic,940858,106
2022-12-14,20221214,2022,4,12,December,14,Wednesday,Buses,Estimated Ridership,1435020,72
2022-12-14,20221214,2022,4,12,December,14,Wednesday,LIRR,Estimated Ridership,196921,62
2022-12-14,20221214,2022,4,12,December,14,Wednesday,Metro-North,Estimated Ridership,183484,66
2022-12-14,20221214,2022,4,12,December,14,Wednesday,Staten Island Railway,Estimated Ridership,7400,47
2022-12-14,20221214,2022,4,12,December,14,Wednesday,Subways,Estimated Ridership,3777173,71
2022-12-15,20221215,2022,4,12,December,15,Thursday,Access-A-Ride,Scheduled Trips,27034,93
2022-12-15,20221215,2022,4,12,December,15,Thursday,Bridges and Tunnels,Total Traffic,931870,105
2022-12-15,20221215,2022,4,12,December,15,Thursday,Buses,Estimated Ridership,1363160,68
2022-12-15,20221215,2022,4,12,December,15,Thursday,LIRR,Estimated Ridership,191261,61
2022-12-15,20221215,2022,4,12,December,15,Thursday,Metro-North,Estimated Ridership,173709,62
2022-12-15,20221215,2022,4,12,December,15,Thursday,Staten Island Railway,Estimated Ridership,7001,45
2022-12-15,20221215,2022,4,12,December,15,Thursday,Subways,Estimated Ridership,3726154,70
2022-12-16,20221216,2022,4,12,December,16,Friday,Access-A-Ride,Scheduled Trips,24074,83
2022-12-16,20221216,2022,4,12,December,16,Friday,Bridges and Tunnels,Total Traffic,917332,104
2022-12-16,20221216,2022,4,12,December,16,Friday,Buses,Estimated Ridership,1221634,61
2022-12-16,20221216,2022,4,12,December,16,Friday,LIRR,Estimated Ridership,170615,54
2022-12-16,20221216,2022,4,12,December,16,Friday,Metro-North,Estimated Ridership,151244,54
2022-12-16,20221216,2022,4,12,December,16,Friday,Staten Island Railway,Estimated Ridership,5823,37
2022-12-16,20221216,2022,4,12,December,16,Friday,Subways,Estimated Ridership,3270016,61
2022-12-17,20221217,2022,4,12,December,17,Saturday,Access-A-Ride,Scheduled Trips,16788,97
2022-12-17,20221217,2022,4,12,December,17,Saturday,Bridges and Tunnels,Total Traffic,933667,106
2022-12-17,20221217,2022,4,12,December,17,Saturday,Buses,Estimated Ridership,884283,70
2022-12-17,20221217,2022,4,12,December,17,Saturday,LIRR,Estimated Ridership,114272,89
2022-12-17,20221217,2022,4,12,December,17,Saturday,Metro-North,Estimated Ridership,123286,78
2022-12-17,20221217,2022,4,12,December,17,Saturday,Staten Island Railway,Estimated Ridership,2071,42
2022-12-17,20221217,2022,4,12,December,17,Saturday,Subways,Estimated Ridership,2577771,78
2022-12-18,20221218,2022,4,12,December,18,Sunday,Access-A-Ride,Scheduled Trips,16036,90
2022-12-18,20221218,2022,4,12,December,18,Sunday,Bridges and Tunnels,Total Traffic,842911,106
2022-12-18,20221218,2022,4,12,December,18,Sunday,Buses,Estimated Ridership,668994,68
2022-12-18,20221218,2022,4,12,December,18,Sunday,LIRR,Estimated Ridership,87146,82
2022-12-18,20221218,2022,4,12,December,18,Sunday,Metro-North,Estimated Ridership,87425,81
2022-12-18,20221218,2022,4,12,December,18,Sunday,Staten Island Railway,Estimated Ridership,1487,44
2022-12-18,20221218,2022,4,12,December,18,Sunday,Subways,Estimated Ridership,1967199,77
2022-12-19,20221219,2022,4,12,December,19,Monday,Access-A-Ride,Scheduled Trips,25529,88
2022-12-19,20221219,2022,4,12,December,19,Monday,Bridges and Tunnels,Total Traffic,886717,100
2022-12-19,20221219,2022,4,12,December,19,Monday,Buses,Estimated Ridership,1352455,68
2022-12-19,20221219,2022,4,12,December,19,Monday,LIRR,Estimated Ridership,178278,56
2022-12-19,20221219,2022,4,12,December,19,Monday,Metro-North,Estimated Ridership,159383,57
2022-12-19,20221219,2022,4,12,December,19,Monday,Staten Island Railway,Estimated Ridership,6591,42
2022-12-19,20221219,2022,4,12,December,19,Monday,Subways,Estimated Ridership,3381411,63
2022-12-20,20221220,2022,4,12,December,20,Tuesday,Access-A-Ride,Scheduled Trips,27148,93
2022-12-20,20221220,2022,4,12,December,20,Tuesday,Bridges and Tunnels,Total Traffic,923333,104
2022-12-20,20221220,2022,4,12,December,20,Tuesday,Buses,Estimated Ridership,1398728,70
2022-12-20,20221220,2022,4,12,December,20,Tuesday,LIRR,Estimated Ridership,191991,61
2022-12-20,20221220,2022,4,12,December,20,Tuesday,Metro-North,Estimated Ridership,173346,62
2022-12-20,20221220,2022,4,12,December,20,Tuesday,Staten Island Railway,Estimated Ridership,7046,45
2022-12-20,20221220,2022,4,12,December,20,Tuesday,Subways,Estimated Ridership,3586084,67
2022-12-21,20221221,2022,4,12,December,21,Wednesday,Access-A-Ride,Scheduled Trips,28480,98
2022-12-21,20221221,2022,4,12,December,21,Wednesday,Bridges and Tunnels,Total Traffic,953676,108
2022-12-21,20221221,2022,4,12,December,21,Wednesday,Buses,Estimated Ridership,1393290,70
2022-12-21,20221221,2022,4,12,December,21,Wednesday,LIRR,Estimated Ridership,191684,61
2022-12-21,20221221,2022,4,12,December,21,Wednesday,Metro-North,Estimated Ridership,168379,60
2022-12-21,20221221,2022,4,12,December,21,Wednesday,Staten Island Railway,Estimated Ridership,6993,45
2022-12-21,20221221,2022,4,12,December,21,Wednesday,Subways,Estimated Ridership,3563236,67
2022-12-22,20221222,2022,4,12,December,22,Thursday,Access-A-Ride,Scheduled Trips,25244,87
2022-12-22,20221222,2022,4,12,December,22,Thursday,Bridges and Tunnels,Total Traffic,936662,106
2022-12-22,20221222,2022,4,12,December,22,Thursday,Buses,Estimated Ridership,1269330,63
2022-12-22,20221222,2022,4,12,December,22,Thursday,LIRR,Estimated Ridership,177675,56
2022-12-22,20221222,2022,4,12,December,22,Thursday,Metro-North,Estimated Ridership,147366,53
2022-12-22,20221222,2022,4,12,December,22,Thursday,Staten Island Railway,Estimated Ridership,5728,37
2022-12-22,20221222,2022,4,12,December,22,Thursday,Subways,Estimated Ridership,3187083,60
2022-12-23,20221223,2022,4,12,December,23,Friday,Access-A-Ride,Scheduled Trips,20359,70
2022-12-23,20221223,2022,4,12,December,23,Friday,Bridges and Tunnels,Total Traffic,812831,92
2022-12-23,20221223,2022,4,12,December,23,Friday,Buses,Estimated Ridership,1057686,53
2022-12-23,20221223,2022,4,12,December,23,Friday,LIRR,Estimated Ridership,163716,52
2022-12-23,20221223,2022,4,12,December,23,Friday,Metro-North,Estimated Ridership,138857,50
2022-12-23,20221223,2022,4,12,December,23,Friday,Staten Island Railway,Estimated Ridership,4523,29
2022-12-23,20221223,2022,4,12,December,23,Friday,Subways,Estimated Ridership,2738016,51
2022-12-24,20221224,2022,4,12,December,24,Saturday,Access-A-Ride,Scheduled Trips,12759,74
2022-12-24,20221224,2022,4,12,December,24,Saturday,Bridges and Tunnels,Total Traffic,746316,84
2022-12-24,20221224,2022,4,12,December,24,Saturday,Buses,Estimated Ridership,497129,39
2022-12-24,20221224,2022,4,12,December,24,Saturday,LIRR,Estimated Ridership,61701,48
2022-12-24,20221224,2022,4,12,December,24,Saturday,Metro-North,Estimated Ridership,60373,38
2022-12-24,20221224,2022,4,12,December,24,Saturday,Staten Island Railway,Estimated Ridership,1304,26
2022-12-24,20221224,2022,4,12,December,24,Saturday,Subways,Estimated Ridership,1411469,43
2022-12-25,20221225,2022,4,12,December,25,Sunday,Access-A-Ride,Scheduled Trips,13709,77
2022-12-25,20221225,2022,4,12,December,25,Sunday,Bridges and Tunnels,Total Traffic,730783,92
2022-12-25,20221225,2022,4,12,December,25,Sunday,Buses,Estimated Ridership,321245,33
2022-12-25,20221225,2022,4,12,December,25,Sunday,LIRR,Estimated Ridership,51896,49
2022-12-25,20221225,2022,4,12,December,25,Sunday,Metro-North,Estimated Ridership,47454,44
2022-12-25,20221225,2022,4,12,December,25,Sunday,Staten Island Railway,Estimated Ridership,1005,30
2022-12-25,20221225,2022,4,12,December,25,Sunday,Subways,Estimated Ridership,1008452,40
2022-12-26,20221226,2022,4,12,December,26,Monday,Access-A-Ride,Scheduled Trips,9327,52
2022-12-26,20221226,2022,4,12,December,26,Monday,Bridges and Tunnels,Total Traffic,764686,96
2022-12-26,20221226,2022,4,12,December,26,Monday,Buses,Estimated Ridership,644828,66
2022-12-26,20221226,2022,4,12,December,26,Monday,LIRR,Estimated Ridership,87401,82
2022-12-26,20221226,2022,4,12,December,26,Monday,Metro-North,Estimated Ridership,89137,83
2022-12-26,20221226,2022,4,12,December,26,Monday,Staten Island Railway,Estimated Ridership,2214,65
2022-12-26,20221226,2022,4,12,December,26,Monday,Subways,Estimated Ridership,1812842,71
2022-12-27,20221227,2022,4,12,December,27,Tuesday,Access-A-Ride,Scheduled Trips,21363,73
2022-12-27,20221227,2022,4,12,December,27,Tuesday,Bridges and Tunnels,Total Traffic,881989,100
2022-12-27,20221227,2022,4,12,December,27,Tuesday,Buses,Estimated Ridership,1027687,51
2022-12-27,20221227,2022,4,12,December,27,Tuesday,LIRR,Estimated Ridership,178880,57
2022-12-27,20221227,2022,4,12,December,27,Tuesday,Metro-North,Estimated Ridership,156503,56
2022-12-27,20221227,2022,4,12,December,27,Tuesday,Staten Island Railway,Estimated Ridership,5228,34
2022-12-27,20221227,2022,4,12,December,27,Tuesday,Subways,Estimated Ridership,2729514,51
2022-12-28,20221228,2022,4,12,December,28,Wednesday,Access-A-Ride,Scheduled Trips,23571,81
2022-12-28,20221228,2022,4,12,December,28,Wednesday,Bridges and Tunnels,Total Traffic,891790,101
2022-12-28,20221228,2022,4,12,December,28,Wednesday,Buses,Estimated Ridership,1088279,54
2022-12-28,20221228,2022,4,12,December,28,Wednesday,LIRR,Estimated Ridership,182226,58
2022-12-28,20221228,2022,4,12,December,28,Wednesday,Metro-North,Estimated Ridership,163499,59
2022-12-28,20221228,2022,4,12,December,28,Wednesday,Staten Island Railway,Estimated Ridership,5407,35
2022-12-28,20221228,2022,4,12,December,28,Wednesday,Subways,Estimated Ridership,2947028,55
2022-12-29,20221229,2022,4,12,December,29,Thursday,Access-A-Ride,Scheduled Trips,23200,80
2022-12-29,20221229,2022,4,12,December,29,Thursday,Bridges and Tunnels,Total Traffic,916565,103
2022-12-29,20221229,2022,4,12,December,29,Thursday,Buses,Estimated Ridership,1099513,55
2022-12-29,20221229,2022,4,12,December,29,Thursday,LIRR,Estimated Ridership,189075,60
2022-12-29,20221229,2022,4,12,December,29,Thursday,Metro-North,Estimated Ridership,167129,60
2022-12-29,20221229,2022,4,12,December,29,Thursday,Staten Island Railway,Estimated Ridership,5597,36
2022-12-29,20221229,2022,4,12,December,29,Thursday,Subways,Estimated Ridership,3039432,57
2022-12-30,20221230,2022,4,12,December,30,Friday,Access-A-Ride,Scheduled Trips,22951,79
2022-12-30,20221230,2022,4,12,December,30,Friday,Bridges and Tunnels,Total Traffic,926881,105
2022-12-30,20221230,2022,4,12,December,30,Friday,Buses,Estimated Ridership,1087122,54
2022-12-30,20221230,2022,4,12,December,30,Friday,LIRR,Estimated Ridership,193989,61
2022-12-30,20221230,2022,4,12,December,30,Friday,Metro-North,Estimated Ridership,176215,63
2022-12-30,20221230,2022,4,12,December,30,Friday,Staten Island Railway,Estimated Ridership,5338,34
2022-12-30,20221230,2022,4,12,December,30,Friday,Subways,Estimated Ridership,3063480,57
2022-12-31,20221231,2022,4,12,December,31,Saturday,Access-A-Ride,Scheduled Trips,14090,82
2022-12-31,20221231,2022,4,12,December,31,Saturday,Bridges and Tunnels,Total Traffic,686434,78
2022-12-31,20221231,2022,4,12,December,31,Saturday,Buses,Estimated Ridership,651474,51
2022-12-31,20221231,2022,4,12,December,31,Saturday,LIRR,Estimated Ridership,81590,64
2022-12-31,20221231,2022,4,12,December,31,Saturday,Metro-North,Estimated Ridership,81198,52
2022-12-31,20221231,2022,4,12,December,31,Saturday,Staten Island Railway,Estimated Ridership,1847,37
2022-12-31,20221231,2022,4,12,December,31,Saturday,Subways,Estimated Ridership,1927101,58
2023-01-01,20230101,2023,1,1,January,1,Sunday,Access-A-Ride,Scheduled Trips,11476,85
2023-01-01,20230101,2023,1,1,January,1,Sunday,Bridges and Tunnels,Total Traffic,737533,108
2023-01-01,20230101,2023,1,1,January,1,Sunday,Buses,Estimated Ridership,475226,52
2023-01-01,20230101,2023,1,1,January,1,Sunday,LIRR,Estimated Ridership,67722,82
2023-01-01,20230101,2023,1,1,January,1,Sunday,Metro-North,Estimated Ridership,66309,73
2023-01-01,20230101,2023,1,1,January,1,Sunday,Staten Island Railway,Estimated Ridership,1771,65
2023-01-01,20230101,2023,1,1,January,1,Sunday,Subways,Estimated Ridership,1675507,80
2023-01-02,20230102,2023,1,1,January,2,Monday,Access-A-Ride,Scheduled Trips,10136,75
2023-01-02,20230102,2023,1,1,January,2,Monday,Bridges and Tunnels,Total Traffic,692984,102
2023-01-02,20230102,2023,1,1,January,2,Monday,Buses,Estimated Ridership,739507,81
2023-01-02,20230102,2023,1,1,January,2,Monday,LIRR,Estimated Ridership,76247,92
2023-01-02,20230102,2023,1,1,January,2,Monday,Metro-North,Estimated Ridership,72403,80
2023-01-02,20230102,2023,1,1,January,2,Monday,Staten Island Railway,Estimated Ridership,2671,98
2023-01-02,20230102,2023,1,1,January,2,Monday,Subways,Estimated Ridership,1938154,93
2023-01-03,20230103,2023,1,1,January,3,Tuesday,Access-A-Ride,Scheduled Trips,24868,88
2023-01-03,20230103,2023,1,1,January,3,Tuesday,Bridges and Tunnels,Total Traffic,815532,94
2023-01-03,20230103,2023,1,1,January,3,Tuesday,Buses,Estimated Ridership,1268913,62
2023-01-03,20230103,2023,1,1,January,3,Tuesday,LIRR,Estimated Ridership,179109,59
2023-01-03,20230103,2023,1,1,January,3,Tuesday,Metro-North,Estimated Ridership,167136,62
2023-01-03,20230103,2023,1,1,January,3,Tuesday,Staten Island Railway,Estimated Ridership,6853,42
2023-01-03,20230103,2023,1,1,January,3,Tuesday,Subways,Estimated Ridership,3175777,62
2023-01-04,20230104,2023,1,1,January,4,Wednesday,Access-A-Ride,Scheduled Trips,26848,95
2023-01-04,20230104,2023,1,1,January,4,Wednesday,Bridges and Tunnels,Total Traffic,839120,97
2023-01-04,20230104,2023,1,1,January,4,Wednesday,Buses,Estimated Ridership,1391449,68
2023-01-04,20230104,2023,1,1,January,4,Wednesday,LIRR,Estimated Ridership,182834,61
2023-01-04,20230104,2023,1,1,January,4,Wednesday,Metro-North,Estimated Ridership,170847,63
2023-01-04,20230104,2023,1,1,January,4,Wednesday,Staten Island Railway,Estimated Ridership,7282,44
2023-01-04,20230104,2023,1,1,January,4,Wednesday,Subways,Estimated Ridership,3413052,66
2023-01-05,20230105,2023,1,1,January,5,Thursday,Access-A-Ride,Scheduled Trips,26808,95
2023-01-05,20230105,2023,1,1,January,5,Thursday,Bridges and Tunnels,Total Traffic,859218,99
2023-01-05,20230105,2023,1,1,January,5,Thursday,Buses,Estimated Ridership,1378698,67
2023-01-05,20230105,2023,1,1,January,5,Thursday,LIRR,Estimated Ridership,175278,58
2023-01-05,20230105,2023,1,1,January,5,Thursday,Metro-North,Estimated Ridership,166642,62
2023-01-05,20230105,2023,1,1,January,5,Thursday,Staten Island Railway,Estimated Ridership,7042,43
2023-01-05,20230105,2023,1,1,January,5,Thursday,Subways,Estimated Ridership,3428520,67
2023-01-06,20230106,2023,1,1,January,6,Friday,Access-A-Ride,Scheduled Trips,25824,91
2023-01-06,20230106,2023,1,1,January,6,Friday,Bridges and Tunnels,Total Traffic,873654,101
2023-01-06,20230106,2023,1,1,January,6,Friday,Buses,Estimated Ridership,1319595,64
2023-01-06,20230106,2023,1,1,January,6,Friday,LIRR,Estimated Ridership,161259,53
2023-01-06,20230106,2023,1,1,January,6,Friday,Metro-North,Estimated Ridership,142524,53
2023-01-06,20230106,2023,1,1,January,6,Friday,Staten Island Railway,Estimated Ridership,6050,37
2023-01-06,20230106,2023,1,1,January,6,Friday,Subways,Estimated Ridership,3229858,63
2023-01-07,20230107,2023,1,1,January,7,Saturday,Access-A-Ride,Scheduled Trips,14828,102
2023-01-07,20230107,2023,1,1,January,7,Saturday,Bridges and Tunnels,Total Traffic,808570,106
2023-01-07,20230107,2023,1,1,January,7,Saturday,Buses,Estimated Ridership,806981,67
2023-01-07,20230107,2023,1,1,January,7,Saturday,LIRR,Estimated Ridership,87215,90
2023-01-07,20230107,2023,1,1,January,7,Saturday,Metro-North,Estimated Ridership,85244,66
2023-01-07,20230107,2023,1,1,January,7,Saturday,Staten Island Railway,Estimated Ridership,2297,56
2023-01-07,20230107,2023,1,1,January,7,Saturday,Subways,Estimated Ridership,2116138,78
2023-01-08,20230108,2023,1,1,January,8,Sunday,Access-A-Ride,Scheduled Trips,15157,112
2023-01-08,20230108,2023,1,1,January,8,Sunday,Bridges and Tunnels,Total Traffic,739656,108
2023-01-08,20230108,2023,1,1,January,8,Sunday,Buses,Estimated Ridership,628612,68
2023-01-08,20230108,2023,1,1,January,8,Sunday,LIRR,Estimated Ridership,68647,83
2023-01-08,20230108,2023,1,1,January,8,Sunday,Metro-North,Estimated Ridership,64893,72
2023-01-08,20230108,2023,1,1,January,8,Sunday,Staten Island Railway,Estimated Ridership,1529,56
2023-01-08,20230108,2023,1,1,January,8,Sunday,Subways,Estimated Ridership,1610764,77
2023-01-09,20230109,2023,1,1,January,9,Monday,Access-A-Ride,Scheduled Trips,24923,88
